,!UNRECOGNIZED,!UNTAGGED,AcademicTerms,AcademicWritingMoves,CharacterCognitiveAgency,CharacterCognitiveStates,CharacterDialogueCues,CharacterDisclosive,CharacterPersonNamesPronouns,CharacterSubjective,CharacterTraitsTypes,CitationAuthority,CitationControversy,CitationGeneral,CitationHedged,CitationNegative,CitationNeutral,CitationSpeakerLookMood,ConfidenceHedged,ConfidenceHigh,ConfidenceHighNegative,ConfidenceLow,Contingent,Description,Facilitate,FirstPerson,ForceStressed,Future,InformationChange,InformationChangeNegative,InformationChangePositive,InformationExposition,InformationPlace,InformationReportVerbs,InformationStates,InformationTopics,Inquiry,Interactive,MetadiscourseCohesive,MetadiscourseInteractive,NarrativeActs,NarrativeBiographicalTime,NarrativeDuration,NarrativeExpectation,NarrativeImmediacy,NarrativePast,NarrativeSceneShifts,NarrativeSequence,NarrativeSimultaneity,NarrativeTimeReference,NarrativeTimeShifts,NarrativeTrends,NarrativeTurningPoint,NarrativeVerbs,Negative,Orphaned,Positive,PublicTerms,Reasoning,Responsibility,Strategic,SyntacticComplexity,Uncertainty,Updates,<# Word Tokens>,<# Punctuation Tokens>,<# Tokens>,VID
10,0.0967797280501724,0.4788439969451892,0.22834955441903426,0.28457885044101966,0.579680645283639,0.3468530346632441,0.0,0.29709633199019636,0.44584685278647096,0.0,0.8925617912183775,0.08013957545798191,0.0,0.0,0.0,0.0,0.33439953474847334,0.0,0.3925075118736066,0.4463299131807418,0.0,0.0,0.1980133009408211,0.5087614782731574,0.049909857516719926,0.041693036621452836,0.4087607621022289,0.24318339409935802,0.6445102030343978,0.2097702820587378,0.37727669248460177,0.21694928979207234,0.44070751843371214,0.4168167594710368,0.43590406341205984,0.6649587390079312,0.5279877871474267,0.1346097926499206,0.2959126486234128,0.2352428031404478,0.28946046683761134,0.3329456237278278,0.19572493143811748,0.3316371038092468,0.7184329482672024,0.7241156633421828,0.24658330910148293,0.9177627352461841,0.3522826403024134,0.5153823785984298,0.4722050140966156,0.450421634195987,0.1322768246583308,0.12174081612871951,0.3717044193008747,0.35290385682941655,0.37576424738390424,0.9151357658430292,0.5320427203414474,0.22628142430410528,0.5209837621095483,0.8179743708595925,0.2666472811863911,0.3705049917611709,0.27487179487179486,0.28218390804597704,0.27884537419930266,0.969573166071964
11,0.08785671817014148,0.4276509263538211,0.20219010597138912,0.2672492262880028,0.43969201909149197,0.28501478370590777,0.04263380666302561,0.1860029648123585,0.24905234925458683,0.0,0.6320917531403604,0.22577826324412892,0.23648279628618216,0.3694156198798466,0.0,0.0,0.18842162752594213,0.0,0.2551884216275259,0.2579386751970038,0.0,0.2750955761878752,0.4462923486196508,0.626847490333474,0.18748225013653733,0.0,0.6165168712749032,0.4948115783724741,0.8070164166157998,0.2954942654287274,0.5314532545553846,0.35913141466584636,0.33400061883115667,0.6458667883955427,0.6713493941784493,0.599976772946132,0.5509284543965047,0.20077301180523463,0.3990256236783274,0.47339471015058127,0.47570875328931045,0.37520480611687607,0.2527334254291558,0.0,0.4971351968621221,0.5041528651577805,0.4052430365920262,0.4192905135076779,0.33083014746040396,0.6683779355543419,0.44344976610547815,0.2114964500273073,0.12422173675587096,0.11432732568723818,0.4568066387032151,0.43636115386525004,0.4126923049642874,0.7849259241335924,0.4996436142147016,0.29750260662330563,0.5073787691511685,0.8433096668487164,0.33387948297833586,0.37957400327689783,0.29995337995337995,0.2557471264367816,0.2969269439714587,0.9697024918730491
12,0.10062750862117699,0.4272608768782239,0.22576887898016348,0.0,0.5867901508429458,0.1267886464930799,0.04425311791383211,0.19306770327178485,0.22104633932781034,0.0,0.563390022675737,0.0781179138321994,0.0,0.0,0.0,0.6883503401360545,0.13038548752834464,0.0,0.3237433862433862,0.36813654033041776,0.0,0.0,0.2702252944188428,0.6427214903686733,0.38920634920634906,0.10837668400693606,0.44674590850833085,0.533359497645212,0.41883420034680535,0.5111961451247166,0.367759224902082,0.3548501679152674,0.42205323193916344,0.609452736318408,0.560878054925674,0.40670367763963833,0.7434098639455782,0.3087388801674516,0.45116183728393316,0.1637917071590541,0.49377705627705626,0.6490929705215421,0.7393012760659818,0.0,0.7740259740259741,0.6815089672232528,0.2704081632653061,0.4593946105574013,0.0,0.6459183673469387,0.6904392191659273,0.4390589569160999,0.25787981859410425,0.11866969009826132,0.5412546935103325,0.3927347454133169,0.47803287981859405,0.7374278825454232,0.3781611514662362,0.17645846217274785,0.5642678123881132,0.7901172515210704,0.17328042328042323,0.29549319727891155,0.28941724941724944,0.24367816091954023,0.2860617854536609,0.9697495194370801
13,0.08877637263552599,0.3843671816051786,0.21429222179320873,0.0,0.6135496397387264,0.26941769177362784,0.28210505937015995,0.6153846153846154,0.3002499527185553,0.6151264842540007,0.6429633453794527,0.497986577181208,0.0,0.0,0.0,0.0,0.23748064016520387,0.0,0.40203923593185337,0.3047791135039457,0.0,0.0,0.3164021516478758,0.5889309405810352,0.3987506453278264,0.48114883537307535,0.7037328006105362,0.4497438544934673,0.6865680706975613,0.0,0.8372835218472805,0.2480803539337224,0.2402238968574743,0.49951841206974934,0.47982753016310065,0.4745488639263229,0.5207795560144555,0.33739724395377463,0.36371837447056315,0.41765616933402167,0.5781550664101001,0.3546721734641197,0.6949902315081943,0.0,0.6545454545454545,0.6760554881360251,0.5472379969024265,0.6605755723907746,0.6254517294785753,0.5010841507485803,0.8802832708581178,0.19992256066081573,0.11742385131646875,0.10807090001720873,0.4236611145830502,0.4281456798235323,0.41272318285741105,0.5957437770792626,0.3050278694118986,0.1606983620406439,0.4796130750210581,0.7405963595843321,0.39451041128893466,0.4784030287385992,0.31403263403263404,0.2908045977011494,0.314116597745885,0.9697906685556071
14,0.10236152403432348,0.4966414182832094,0.1917950355175992,0.2655811849841693,0.5201758008377086,0.20231132737566077,0.0847354138398913,0.2310525295599921,0.21162862554912212,0.0,0.6759402985074625,0.29915875169606493,0.23500678426051483,0.0,0.0,0.0,0.24966078697421965,0.0,0.4508367254635911,0.35245202558635397,0.0,0.0,0.5543835076815335,0.543168941114222,0.4657801899592943,0.0778194588554553,0.46239159931567453,0.5862853564346101,0.5212866150530767,0.39153324287652613,0.35209078574071767,0.31914191985984924,0.48344279294849624,0.48623908949148426,0.6834313282074477,0.6449040066127045,0.3284938941655358,0.3177538879031417,0.6160455977426488,0.313626671835627,0.540273837424448,0.31071913161465387,0.502311969563945,0.0,0.5646083631429629,0.3029339724048001,0.4602442333785617,0.5324161433845571,0.0,0.7329172320217097,0.3966137690991681,0.21017639077340508,0.3703392130257798,0.1136137494346446,0.4839336625668125,0.3403231775009251,0.546821970431197,0.6946224000824417,0.43445944392061275,0.3378808437153077,0.5762422338070414,0.8781506508859841,0.16589778380823128,0.18860244233378554,0.2977156177156177,0.2827586206896552,0.2987918592394389,0.9698553314561498
15,0.10143815632711325,0.4619884110563206,0.27784802336380626,0.0,0.46964047936085224,0.19853987786399738,0.0,0.1813962335933041,0.30976519755837106,0.0,0.8442503328894806,0.513768308921438,0.2306258322237017,0.0,0.0,0.0,0.24500665778961378,0.0,0.22121615623612953,0.3144378923340308,0.0,0.5365645805592544,0.6891284738628066,0.3727575443475661,0.4570972037283622,0.025456254405890173,0.6693133792624327,0.5011164601044761,0.2754601707527217,0.09605858854860182,0.5182907638300447,0.29972188980094056,0.46026843802686396,0.458087723830912,0.5269714454801006,0.8119993265684071,0.32237017310252986,0.2175560790740551,0.7365920410617447,0.246224082176146,0.5633397893717469,0.06098535286284952,0.4033210621132607,0.0,0.5021377557196466,0.4001936811524029,0.33874833555259654,0.5679249372929117,0.0,0.5394407456724367,0.3459734846291899,0.20625832223701734,0.24229027962716373,0.11149578339991122,0.5463592403111639,0.4336339426219586,0.4491344873501997,0.5363987257496334,0.45681464262339483,0.4559254327563249,0.5124844067559045,0.8292091073288421,0.5698180204172213,0.3393253439857967,0.3047086247086247,0.27988505747126435,0.30446768831590043,0.9699141159111885
16,0.1318457610082529,0.49772826368571055,0.2290145500408329,0.28138777074947235,0.24249943745780933,0.2572227399813606,0.0,0.29376488950957025,0.3154339298219644,0.0,0.6944680851063829,0.3169637722829212,0.0,0.0,0.0,0.0,0.13225991949396193,0.0,0.5672321257427642,0.4073769818450669,0.0,0.0,0.27411007438461116,0.4064697023620937,0.4935020126509488,0.0824510367689341,0.4531683626271969,0.48091299155128936,0.4673409329229104,0.20741805635422633,0.27978462021015205,0.3817667654187989,0.5733759404578918,0.43274999356295,0.8103103103103101,0.5414725069897484,0.6380822311673376,0.16441810058831335,0.38262354970740453,0.1329171116405159,0.3577683098959695,0.4608970672800462,0.4838255025989694,0.0,0.5047414919755345,0.3333084396914184,0.27429557216791256,0.7357877422202014,0.0,0.6309373202990224,0.4202190164262319,0.22268545140885518,0.13079355951696342,0.0,0.5354233551322016,0.48561738721313197,0.49120258694726776,0.5670543961683201,0.4055174900829426,0.5369857284750902,0.4388244907841773,0.808802145309413,0.17577151619704792,0.333045811769216,0.278041958041958,0.2850574712643678,0.28200762182761696,0.9699670219207233
17,0.11025400510374174,0.464466810541756,0.2792347792508688,0.2676878191101387,0.6081902292836077,0.24469931336301207,0.0,0.32603938730853377,0.39046081851073516,0.0,0.5023741794310722,0.37691466083150976,0.0,0.0,0.0,0.0,0.18873085339168486,0.0,0.7100200583515682,0.4521334792122537,0.0,0.27554704595185997,0.3725206465730218,0.5704485291978706,0.09389496717724286,0.05229115716308403,0.5942256921320521,0.17156202659484934,0.36375337881323205,0.5919584245076585,0.4436045355082553,0.33550882198155285,0.4290951485552162,0.4704921780593749,0.4264324499554259,0.6500194924419628,0.662199124726477,0.2830331594007742,0.4210919340061935,0.12644576430134413,0.5275418987467675,0.4384573304157548,0.4832829192946324,0.0,0.44459916451163717,0.7633422376310778,0.3769146608315098,0.6533000865095924,0.0,0.5309628008752736,0.3553420226429455,0.2118435448577681,0.3732768052516411,0.3435448577680525,0.4187071997448595,0.39834891585438637,0.4493147716615988,0.5566625349693932,0.40662667358973414,0.3405609707579073,0.5263618565012093,0.7526973156834281,0.3344274252370531,0.22178154631655717,0.2951048951048951,0.28218390804597704,0.29644044433633343,0.9700963477218084
18,0.11556440443213296,0.4914715845595084,0.3000707698333571,0.0,0.4873341930729551,0.1974357101110461,0.08269332627118636,0.13529055690072625,0.3185439041785535,0.0,0.5730296610169492,0.5109110169491526,0.0,0.0,0.0,0.6431408898305092,0.12182203389830498,0.0,0.5774629237288136,0.37522699757869243,0.0,0.0,0.6492277200656097,0.5337856445434743,0.18182203389830506,0.11391606430707873,0.3722797301031687,0.3506763363754889,0.35219341974077756,0.09552436440677957,0.34360554699537754,0.28465927376099553,0.40841697815299344,0.7402526562104731,0.44464061519146264,0.5224892850185077,0.3740068855932204,0.19471153846153846,0.4906337971379979,0.3060684019370459,0.7579268586286595,0.36387711864406774,0.49020646394150874,0.0,0.46490755007704165,0.5116731785163988,0.25264830508474573,0.7680823807646827,0.0,0.4917372881355932,0.30104320191599115,0.20511122881355925,0.481885593220339,0.1108757062146892,0.46809167638784044,0.4044383185670262,0.39443236847897867,0.5111899270542802,0.4239891554151106,0.4121725731895222,0.7029438001784121,0.780061147004531,0.4047492937853106,0.3374382062146893,0.30377622377622376,0.29770114942528736,0.3061704370388389,0.970161010622351
19,0.1402253941407337,0.4639040035524952,0.2515077439777461,0.2708736968355012,0.7852019879902284,0.4952231882951411,0.0,0.18852556245304644,0.3365733750236358,0.0,0.5779905895377803,0.2288402989205646,0.0,0.0,0.0,0.0,0.1909770274010517,0.0,0.2586493218931636,0.4575145308607805,0.0,0.27882646000553524,0.5277358642179227,0.6198525675173476,0.4750622751176308,0.06614187330066264,0.4362356947737036,0.6172581915731652,0.3680825776200322,0.0998339330196511,0.807991344387691,0.22750125250939818,0.3679678053164586,0.6347889668733553,0.8796116902953326,0.60811373997474,0.39088015499584833,0.39945495965424,0.3466605117812742,0.31987663595745525,0.48216038044435505,0.5704400774979242,0.6054715271107058,0.0,0.5038774123745062,0.42780579509059996,0.49875449764738444,0.3541474906506864,0.0,0.3270412399667866,0.3595711139724906,0.4287295876003317,0.503625795737614,0.34763354553003045,0.3450674633100667,0.4506768487532396,0.3879784759939755,0.3426182526530427,0.5380710898028307,0.08615353647183138,0.36732850670823197,0.8491048551298529,0.16920380108866104,0.5129624504105544,0.293986013986014,0.26436781609195403,0.29295386361793563,0.970255065750413
20,0.10753950094060605,0.49648897104399753,0.20530197539030656,0.24534135539400037,0.6919681297481115,0.1868932668286062,0.0,0.4268882283422268,0.23857687849506948,0.39826188685551933,0.7127300075206822,0.2763599899724242,0.4341940335923791,0.0,0.0,0.0,0.6342441714715469,0.0,0.2863290716136041,0.3255918060380331,0.0,0.0,0.23899594853589304,0.6105505057667818,0.2581699674103785,0.10783330629820238,0.5339411642887507,0.47172030776944285,0.29634435875127185,0.1808473301579343,0.32525809612798834,0.28530991873220984,0.27329242870364984,0.646823540856759,0.721539789977995,0.7081629653962189,0.5563424417147155,0.3003644638139499,0.2747364942172288,0.4635605056763242,0.6082778778003144,0.172223614941088,0.25310781118664555,0.0,0.5704779051482487,0.38748115759898155,0.2657307595888693,0.2779970500271094,0.30371020305841084,0.33853096014038603,0.24425866785834957,0.19415893707696175,0.2280772123339183,0.0,0.48265929687206616,0.4563686501515532,0.6039823801167495,0.6627243908089017,0.5446885715378309,0.23409831582305887,0.6155031600058054,0.7958968847498938,0.07662739199465195,0.37749644856689224,0.32074592074592073,0.31551724137931036,0.3234411740857861,0.9709310869833582
21,0.12323781139142015,0.4392644438998737,0.26422896896167636,0.2452184080848569,0.5571394332901202,0.149439687572901,0.0,0.12800229086874026,0.29475974407764005,0.19903115342854683,0.7817188674517664,0.06905537459283363,0.0,0.33896266599849606,0.0,0.0,0.34577800050112745,0.0,0.18211809905620976,0.05916884418513072,0.0,0.2524179403658223,0.5118775308961291,0.6172588471771974,0.4730744174392382,0.023950948457558876,0.5123266480014815,0.5413333847310294,0.25917137087859443,0.09037835129040307,0.2438213252545498,0.2724928557609051,0.3730904039792956,0.7362909830701168,0.5559082008593409,0.6179276936325122,0.3033074417439237,0.21151436886841546,0.37266982197834403,0.28958012671367717,0.4520825265939273,0.11475820596341751,0.5481254391007216,0.0,0.5050272203366666,0.3980449517908802,0.3983963918817338,0.6625838368888138,0.0,0.592132297669757,0.32551501748499334,0.19406163868704526,0.34194437484339735,0.10490269773657361,0.4191495642523613,0.45613995125395784,0.45550377960801414,0.567764812600503,0.3724948931706509,0.07799366757021467,0.5819409460760395,0.898925552790809,0.3063559675937524,0.2902363651549319,0.3243822843822844,0.2942528735632184,0.32360334063082785,0.9710133852204124
